Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
CORDOBA,Cruz del Eje,Cruz de Caña,14028040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
CORDOBA,Cruz del Eje,Cruz del Eje,14028050,1.27,1.73,0.0,3.06,0.0,0.0,0.0,575.0,6.63
CORDOBA,Cruz del Eje,El Brete,14028060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,66.0
CORDOBA,Cruz del Eje,Guanaco Muerto,14028080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0
CORDOBA,Cruz del Eje,La Banda,14028090,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CORDOBA,Cruz del Eje,La Batea,14028100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CORDOBA,Cruz del Eje,La Higuera,14028110,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0
CORDOBA,Cruz del Eje,Las Playas,14028130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.0,177.0
CORDOBA,Cruz del Eje,Los Chañaritos,14028140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,10.0
CORDOBA,Cruz del Eje,Media Naranja,14028150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
CORDOBA,Cruz del Eje,Paso Viejo,14028160,68.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,104.0
CORDOBA,Cruz del Eje,San Marcos Sierra,14028170,0.0,16.0,0.0,429.0,0.0,0.0,0.0,199.0,644.0
CORDOBA,Cruz del Eje,Serrezuela,14028180,92.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,104.0
CORDOBA,Cruz del Eje,Tuclame,14028190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0
CORDOBA,Cruz del Eje,Villa de Soto,14028200,584.0,0.0,0.0,562.0,0.0,2.0,0.0,251.0,1.4
CORDOBA,General Roca,Del Campillo,14035010,751.0,0.0,0.0,490.0,0.0,1.0,0.0,0.0,1.24
CORDOBA,General Roca,Hipólito Bouchard,14035030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CORDOBA,General Roca,Huinca Renancó,14035040,572.0,0.0,1.0,1.29,0.0,0.0,0.0,1.1,2.96
CORDOBA,General Roca,ITALÓ,14035050,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,171.0
CORDOBA,General Roca,Nicolás Bruzzone,14035070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0
CORDOBA,General Roca,PINCÉN,14035090,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0
CORDOBA,General Roca,Villa Huidobro,14035120,0.0,789.0,10.0,2.0,0.0,1.0,0.0,1.1,1.9
CORDOBA,General Roca,Villa Valeria,14035140,678.0,0.0,0.0,0.0,0.0,1.0,0.0,241.0,920.0
CORDOBA,General Roca,Santa Magdalena (Est. Jovita),14035110,0.0,1.67,0.0,37.0,0.0,0.0,0.0,82.0,1.78
CORDOBA,General San Martín,Arroyo Cabral,14042020,4.0,393.0,0.0,2.0,0.0,1.0,0.0,276.0,676.0
CORDOBA,General San Martín,Ausonia,14042030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
CORDOBA,General San Martín,Chazón,14042040,0.0,405.0,0.0,0.0,4.0,0.0,0.0,0.0,409.0
CORDOBA,General San Martín,Etruria,14042050,31.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0
CORDOBA,General San Martín,La Laguna,14042060,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0
CORDOBA,General San Martín,La Playosa,14042080,650.0,0.0,0.0,0.0,0.0,1.0,0.0,69.0,720.0
CORDOBA,General San Martín,Pasco,14042110,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CORDOBA,General San Martín,Silvio Pellico,14042130,150.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,215.0
CORDOBA,General San Martín,Ticino,14042140,0.0,663.0,0.0,6.0,0.0,3.0,0.0,0.0,672.0
CORDOBA,General San Martín,Tío Pujio,14042150,565.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,620.0
CORDOBA,General San Martín,Villa María,14042170,2.21,15.33,0.0,11.56,0.0,2.0,0.0,1.44,30.54
CORDOBA,General San Martín,Villa Nueva,14042180,912.0,2.24,0.0,1.16,1.0,1.0,0.0,882.0,5.2
CORDOBA,General San Martín,Arroyo Algodón,14042010,159.0,0.0,0.0,1.0,0.0,0.0,0.0,226.0,386.0
CORDOBA,General San Martín,La Palestina,14042070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CORDOBA,Ischilín,Chuña,14049030,0.0,0.0,0.0,0.0,0.0,2.0,0.0,102.0,104.0
CORDOBA,Ischilín,Copacabana,14049040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0
CORDOBA,Ischilín,Deán Funes,14049050,1.84,1.93,0.0,740.0,0.0,1.0,0.0,0.0,4.51
CORDOBA,Ischilín,Esquina del Alambre,14049060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CORDOBA,Ischilín,Olivares de San Nicolás,14049090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
CORDOBA,Ischilín,Quilino,14049100,196.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,282.0
CORDOBA,Ischilín,Villa Quilino,14049130,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0
CORDOBA,Juárez Celman,Alejandro Roca (Est. Alejandro),14056010,414.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,694.0
CORDOBA,Juárez Celman,Bengolea,14056030,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,269.0
CORDOBA,Juárez Celman,Carnerillo,14056040,129.0,0.0,0.0,507.0,23.0,1.0,0.0,222.0,882.0
CORDOBA,Juárez Celman,Charras,14056050,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,13.0
CORDOBA,Juárez Celman,General Cabrera,14056070,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.0
CORDOBA,Juárez Celman,General Deheza,14056080,8.0,1.28,0.0,3.46,0.0,0.0,0.0,0.0,4.75
CORDOBA,Juárez Celman,Huanchillas,14056090,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0
CORDOBA,Juárez Celman,La Carlota,14056100,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908.0
CORDOBA,Juárez Celman,Los Cisnes,14056110,2.0,0.0,0.0,208.0,0.0,0.0,0.0,39.0,249.0
CORDOBA,Juárez Celman,Olaeta,14056120,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
CORDOBA,Juárez Celman,Santa Eufemia,14056150,0.0,637.0,0.0,0.0,0.0,1.0,0.0,57.0,695.0
CORDOBA,Juárez Celman,Ucacha,14056160,126.0,1.75,0.0,1.0,0.0,0.0,0.0,59.0,1.93
CORDOBA,Juárez Celman,Villa Reducción,14056170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,232.0
CORDOBA,Marcos Juárez,Alejo Ledesma,14063010,0.0,0.0,0.0,1.0,0.0,3.0,0.0,79.0,83.0
CORDOBA,Marcos Juárez,Arias,14063020,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0
CORDOBA,Marcos Juárez,Camilo Aldao,14063030,1.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.15
CORDOBA,Marcos Juárez,Colonia Italiana,14063070,0.0,158.0,0.0,0.0,31.0,0.0,0.0,10.0,199.0
CORDOBA,Marcos Juárez,Corral de Bustos,14063090,742.0,4.59,0.0,1.03,1.79,0.0,0.0,48.0,8.2
CORDOBA,Marcos Juárez,Cruz Alta,14063100,652.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,655.0
CORDOBA,Marcos Juárez,General Baldissera,14063110,451.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,452.0
CORDOBA,Marcos Juárez,General Roca,14063120,1.18,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.19
CORDOBA,Marcos Juárez,Guatimozín,14063130,811.0,0.0,0.0,0.0,593.0,1.0,0.0,23.0,1.43
CORDOBA,Marcos Juárez,Inriville,14063140,220.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,309.0
CORDOBA,Marcos Juárez,Isla Verde,14063150,613.0,262.0,0.0,82.0,0.0,0.0,0.0,0.0,957.0
CORDOBA,Marcos Juárez,Leones,14063160,162.0,2.56,0.0,1.0,0.0,0.0,0.0,23.0,2.74
CORDOBA,Marcos Juárez,Los Surgentes,14063170,757.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,764.0
CORDOBA,Marcos Juárez,Marcos Juárez,14063180,385.0,10.21,0.0,4.0,0.0,0.0,0.0,240.0,10.84
CORDOBA,Marcos Juárez,Monte Buey,14063190,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56
CORDOBA,Marcos Juárez,Villa Elisa,14063230,1.03,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.04
CORDOBA,Marcos Juárez,Saira,14063210,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,14063040,0.0,0.0,0.0,30.0,0.0,0.0,0.0,143.0,173.0
CORDOBA,Marcos Juárez,Cavanagh,14063050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,322.0
CORDOBA,Minas,Ciénaga del Coro,14070010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,65.0
CORDOBA,Minas,La Playa,14070050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0
CORDOBA,Minas,San Carlos Minas,14070060,201.0,0.0,0.0,2.0,0.0,0.0,0.0,290.0,493.0
CORDOBA,Minas,Tosno,14070080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0
CORDOBA,Minas,El Chacho,14070020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,173.0,174.0
CORDOBA,Minas,Estancia de Guadalupe,14070030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0
CORDOBA,Minas,Guasapampa,14070040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0
CORDOBA,Minas,Talaini,14070070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0
CORDOBA,OTROS,OTROS,Sin Datos,0.0,0.0,0.0,0.0,485.0,0.0,0.0,268.0,753.0
CORDOBA,Pocho,Chancani,14077010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,97.0
CORDOBA,Pocho,Las Palmas,14077020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
CORDOBA,Pocho,Salsacate,14077040,147.0,0.0,0.0,3.0,0.0,1.0,0.0,298.0,449.0
CORDOBA,Pocho,Villa de Pocho,14077080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
CORDOBA,Pocho,Los Talares,14077030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
CORDOBA,Pocho,San Gerónimo,14077050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
CORDOBA,Pocho,Tala Cañada,14077060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,39.0
CORDOBA,Pocho,Taninga,14077070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,14084010,2.0,2.42,0.0,1.0,29.0,0.0,0.0,148.0,2.6
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,14084020,395.0,0.0,0.0,2.0,17.0,1.0,0.0,38.0,453.0
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,14084030,1.07,5.74,0.0,1.0,1.0,0.0,0.0,1.17,7.98
CORDOBA,Presidente Roque Sáenz Peña,Melo,14084050,0.0,0.0,0.0,10.0,21.0,0.0,0.0,389.0,420.0
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,14084060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0
CORDOBA,Presidente Roque Sáenz Peña,Rosales,14084070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,132.0
CORDOBA,Presidente Roque Sáenz Peña,Serrano,14084090,0.0,1.03,0.0,0.0,0.0,1.0,0.0,81.0,1.11
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,14084080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,14084040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CORDOBA,Punilla,Bialet Massé,14091020,821.0,0.0,0.0,1.0,0.0,0.0,0.0,333.0,1.16
CORDOBA,Punilla,Cabalango,14091030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0
CORDOBA,Punilla,Capilla del Monte,14091040,1.56,457.0,0.0,0.0,0.0,0.0,0.0,282.0,2.3
CORDOBA,Punilla,Casa Grande,14091050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0
CORDOBA,Punilla,Charbonier,14091060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,102.0
CORDOBA,Punilla,Cosquín,14091070,1.26,4.86,0.0,0.0,0.0,0.0,0.0,113.0,6.22
CORDOBA,Punilla,Cuesta Blanca,14091080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0
CORDOBA,Punilla,Estancia Vieja,14091090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,216.0
CORDOBA,Punilla,Huerta Grande,14091100,0.0,130.0,0.0,1.17,0.0,0.0,0.0,91.0,1.39
CORDOBA,Punilla,La Cumbre,14091110,1.01,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1.19
CORDOBA,Punilla,La Falda,14091120,1.06,4.84,0.0,9.0,0.0,0.0,0.0,24.0,5.93
CORDOBA,Punilla,Las Jarillas,14091130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
CORDOBA,Punilla,Los Cocos,14091140,206.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,258.0
CORDOBA,Punilla,Mayu Sumaj,14091160,0.0,131.0,0.0,0.0,0.0,0.0,0.0,49.0,180.0
CORDOBA,Punilla,San Antonio de Arredondo,14091180,0.0,1.43,0.0,1.0,0.0,0.0,0.0,112.0,1.54
CORDOBA,Punilla,San Esteban,14091190,61.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,103.0
CORDOBA,Punilla,San Roque,14091200,0.0,0.0,0.0,1.0,0.0,0.0,0.0,233.0,234.0
CORDOBA,Punilla,Santa María de Punilla,14091210,1.23,0.0,0.0,2.0,1.0,0.0,0.0,113.0,1.35
CORDOBA,Punilla,Tala Huasi,14091220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
CORDOBA,Punilla,Tanti,14091230,0.0,0.0,0.0,0.0,225.0,0.0,0.0,373.0,598.0
CORDOBA,Punilla,Valle Hermoso,14091240,834.0,62.0,0.0,229.0,0.0,0.0,0.0,116.0,1.24
CORDOBA,Punilla,Villa Carlos Paz,14091250,1.76,22.55,0.0,9.0,1.0,2.0,0.0,642.0,24.97
CORDOBA,Punilla,Villa Giardino,14091270,885.0,0.0,0.0,634.0,0.0,0.0,0.0,297.0,1.82
CORDOBA,Punilla,Villa Parque Siquimán,14091290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,285.0
CORDOBA,Punilla,Villa Río Icho Cruz,14091300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,147.0
CORDOBA,Punilla,Villa Santa Cruz del Lago,14091320,257.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,536.0
CORDOBA,Río Cuarto,Achiras,14098010,0.0,0.0,0.0,50.0,0.0,0.0,0.0,258.0,308.0
CORDOBA,Río Cuarto,Adelia María,14098020,353.0,2.47,0.0,15.0,0.0,0.0,0.0,179.0,3.02
CORDOBA,Río Cuarto,Alcira (Est. Gigena),14098030,429.0,0.0,0.0,884.0,0.0,1.0,0.0,0.0,1.31
CORDOBA,Río Cuarto,ALPA CORRAL,14098040,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,160.0
CORDOBA,Río Cuarto,Berrotarán,14098050,570.0,1.69,0.0,3.0,0.0,0.0,0.0,137.0,2.4
CORDOBA,Río Cuarto,Bulnes,14098060,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,51.0
CORDOBA,Río Cuarto,Chaján,14098070,0.0,0.0,0.0,78.0,0.0,1.0,0.0,0.0,79.0
CORDOBA,Río Cuarto,Chucul,14098080,18.0,0.0,0.0,3.0,0.0,0.0,0.0,74.0,95.0
CORDOBA,Río Cuarto,Coronel Moldes,14098100,440.0,0.0,0.0,0.0,1.34,0.0,0.0,0.0,1.78
CORDOBA,Río Cuarto,Elena,14098110,120.0,0.0,0.0,596.0,0.0,0.0,0.0,86.0,802.0
CORDOBA,Río Cuarto,La Carolina,14098120,7.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,75.0
CORDOBA,Río Cuarto,Las Acequias,14098150,422.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,430.0
CORDOBA,Río Cuarto,LAS ALBAHACAS,14098160,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,22.0
CORDOBA,Río Cuarto,Las Higueras,14098170,195.0,574.0,0.0,738.0,0.0,0.0,0.0,0.0,1.51
CORDOBA,Río Cuarto,Las Peñas,14098180,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0
CORDOBA,Río Cuarto,Las Vertientes,14098190,46.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,71.0
CORDOBA,Río Cuarto,OTROS,Sin Datos,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,31.0
CORDOBA,Río Cuarto,Río Cuarto,14098230,5.89,37.34,1.0,22.51,0.0,7.0,0.0,1.06,66.81
CORDOBA,Río Cuarto,SAMPACHO,14098240,550.0,0.0,0.0,30.0,1.07,0.0,0.0,219.0,1.87
CORDOBA,Río Cuarto,San Basilio,14098250,37.0,0.0,0.0,865.0,0.0,1.0,0.0,0.0,903.0
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),14098260,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0
CORDOBA,Río Cuarto,Vicuña Mackenna,14098290,2.24,1.5,0.0,71.0,0.0,1.0,0.0,0.0,3.81
CORDOBA,Río Cuarto,VILLA EL CHACAY,14098300,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
CORDOBA,Río Cuarto,Washington,14098320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0
CORDOBA,Río Cuarto,Coronel Baigorria,14098090,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CORDOBA,Río Primero,Cañada de Machado,14105020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0
CORDOBA,Río Primero,Esquina,14105090,0.0,0.0,0.0,47.0,0.0,1.0,0.0,0.0,48.0
CORDOBA,Río Primero,La Para,14105110,0.0,1.17,0.0,4.0,0.0,1.0,0.0,154.0,1.33
CORDOBA,Río Primero,La Puerta,14105130,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,101.0
CORDOBA,Río Primero,Montecristo,14105190,217.0,0.0,0.0,1.33,0.0,2.0,0.0,185.0,1.74
CORDOBA,Río Primero,OTROS,Sin Datos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
CORDOBA,Río Primero,Piquillín,14105210,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0
CORDOBA,Río Primero,Río Primero,14105240,1.18,0.0,0.0,703.0,0.0,0.0,0.0,187.0,2.07
CORDOBA,Río Primero,Santa Rosa de Río Primero,14105260,363.0,0.0,0.0,806.0,0.0,0.0,0.0,339.0,1.51
CORDOBA,Río Primero,Villa Fontana,14105270,0.0,0.0,0.0,225.0,0.0,0.0,0.0,180.0,405.0
CORDOBA,Río Primero,Diego de Rojas,14105060,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CORDOBA,Río Primero,La Quinta,14105140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
CORDOBA,Río Seco,Sebastián Elcano,14112110,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
CORDOBA,Río Seco,Villa de María,14112130,0.0,610.0,0.0,0.0,427.0,0.0,0.0,242.0,1.28
CORDOBA,Río Seco,Cerro Colorado,14112010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0
CORDOBA,Río Seco,Rayo Cortado,14112080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0
CORDOBA,Río Segundo,Capilla del Carmen,14119030,0.0,149.0,0.0,0.0,0.0,0.0,0.0,14.0,163.0
CORDOBA,Río Segundo,Carrilobo,14119040,0.0,614.0,0.0,0.0,0.0,1.0,0.0,64.0,679.0
CORDOBA,Río Segundo,Colazo,14119050,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0
CORDOBA,Río Segundo,Costasacate,14119070,126.0,0.0,0.0,153.0,0.0,0.0,0.0,12.0,291.0
CORDOBA,Río Segundo,Laguna Larga,14119090,709.0,0.0,0.0,1.0,0.0,0.0,0.0,704.0,1.41
CORDOBA,Río Segundo,Las Junturas,14119100,62.0,0.0,0.0,514.0,0.0,1.0,0.0,0.0,577.0
CORDOBA,Río Segundo,Los Chañaritos,14119110,6.0,0.0,0.0,32.0,0.0,0.0,0.0,31.0,69.0
CORDOBA,Río Segundo,Luque,14119120,42.0,637.0,0.0,431.0,0.0,0.0,0.0,20.0,1.13
CORDOBA,Río Segundo,Manfredi,14119130,69.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,73.0
CORDOBA,Río Segundo,Oncativo,14119150,2.49,73.0,0.0,152.0,0.0,0.0,0.0,436.0,3.15
CORDOBA,Río Segundo,Pilar,14119160,1.88,0.0,0.0,207.0,377.0,2.0,0.0,1.4,3.86
CORDOBA,Río Segundo,Pozo del Molle,14119170,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,1.89
CORDOBA,Río Segundo,Rincón,14119180,0.0,135.0,0.0,0.0,0.0,0.0,0.0,17.0,152.0
CORDOBA,Río Segundo,Río Segundo,14119190,2.3,0.0,0.0,510.0,580.0,0.0,0.0,1.4,4.8
CORDOBA,Río Segundo,Santiago Temple,14119200,94.0,653.0,0.0,0.0,0.0,1.0,0.0,81.0,829.0
CORDOBA,Río Segundo,Villa del Rosario,14119210,139.0,7.26,0.0,1.0,0.0,0.0,0.0,71.0,7.47
CORDOBA,Río Segundo,Calchín,14119010,0.0,985.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0
CORDOBA,San Alberto,Arroyo Los Patos,14126020,0.0,40.0,0.0,20.0,0.0,0.0,0.0,5.0,65.0
CORDOBA,San Alberto,El Huayco,14126030,66.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0
CORDOBA,San Alberto,La Cortadera,14126040,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CORDOBA,San Alberto,Las Calles,14126050,0.0,0.0,0.0,12.0,0.0,0.0,0.0,47.0,59.0
CORDOBA,San Alberto,Las Rabonas,14126070,0.0,0.0,0.0,15.0,0.0,0.0,0.0,32.0,47.0
CORDOBA,San Alberto,Mina Clavero,14126090,1.78,302.0,0.0,187.0,0.0,0.0,0.0,0.0,2.27
CORDOBA,San Alberto,Nono,14126110,208.0,30.0,0.0,122.0,0.0,0.0,0.0,35.0,395.0
CORDOBA,San Alberto,San Huberto,14126130,0.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,30.0
CORDOBA,San Alberto,San Lorenzo,14126140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
CORDOBA,San Alberto,San Pedro,14126160,0.0,0.0,0.0,6.0,0.0,0.0,0.0,403.0,409.0
CORDOBA,San Alberto,San Vicente,14126170,0.0,0.0,0.0,6.0,0.0,0.0,0.0,33.0,39.0
CORDOBA,San Alberto,Sauce Arriba,14126180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0
CORDOBA,San Alberto,Villa Cura Brochero,14126200,0.0,180.0,0.0,125.0,0.0,0.0,0.0,3.0,308.0
CORDOBA,San Alberto,Villa Sarmiento,14126210,1.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,424.0
CORDOBA,San Javier,Conlara,14133010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0
CORDOBA,San Javier,Cruz Caña,14133030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0
CORDOBA,San Javier,Dos Arroyos,14133040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0
CORDOBA,San Javier,El Pantanillo,14133050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
CORDOBA,San Javier,La Paz,14133060,0.0,0.0,0.0,0.0,0.0,1.0,0.0,268.0,269.0
CORDOBA,San Javier,La Población,14133070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,78.0
CORDOBA,San Javier,La Ramada,14133080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0
CORDOBA,San Javier,La Travesía,14133090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0
CORDOBA,San Javier,Las Chacras,14133095,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
CORDOBA,San Javier,Las Tapias,14133100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,251.0
CORDOBA,San Javier,Loma Bola,14133105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
CORDOBA,San Javier,Los Cerrillos,14133110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0
CORDOBA,San Javier,Los Hornillos,14133120,266.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,309.0
CORDOBA,San Javier,Los Molles,14133130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0
CORDOBA,San Javier,Los Romeros,14133040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
CORDOBA,San Javier,Luyaba,14133150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0
CORDOBA,San Javier,Quebracho Ladeado,14133155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0
CORDOBA,San Javier,Quebrada de los Pozos,14133160,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,82.0
CORDOBA,San Javier,San Javier y Yacanto,14133170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,280.0
CORDOBA,San Javier,San José,14133180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,69.0
CORDOBA,San Javier,Villa de las Rosas,14133190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,329.0
CORDOBA,San Javier,Villa Dolores,14133200,827.0,779.0,0.0,5.18,0.0,0.0,0.0,2.17,8.95
CORDOBA,San Javier,Villa La Viña,14133210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
CORDOBA,San Justo,Alicia,14140010,0.0,337.0,0.0,871.0,0.0,63.0,0.0,0.0,1.27
CORDOBA,San Justo,Altos de Chipión,14140020,606.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,607.0
